 8913	2023-06-16 16:24:43	1	5	1	0
 6217	2023-06-16 16:35:12	1	5	1	0
 7044	2023-06-16 17:02:32	1	1	1	0
 6623	2023-06-16 17:02:37	1	1	1	0
 8868	2023-06-16 17:02:41	1	1	1	0
 1296	2023-06-16 17:02:47	1	1	1	0
 2524	2023-06-16 18:00:51	1	1	1	0
 1055	2023-06-16 18:00:59	1	1	1	0
 6951	2023-06-16 18:01:07	1	5	1	0
 8182	2023-06-16 18:01:12	1	5	1	0
 8182	2023-06-16 18:01:15	1	5	1	0
 9296	2023-06-16 18:01:17	1	5	1	0
 9296	2023-06-16 18:01:19	1	5	1	0
 8746	2023-06-16 18:01:24	1	0	1	0
 8746	2023-06-16 18:01:30	1	5	1	0
 6523	2023-06-16 18:01:35	1	5	1	0
 6523	2023-06-16 18:01:37	1	5	1	0
 5641	2023-06-16 18:01:42	1	5	1	0
 5641	2023-06-16 18:01:44	1	5	1	0
  318	2023-06-16 18:01:48	1	5	1	0
 6195	2023-06-16 18:01:53	1	5	1	0
 4441	2023-06-16 18:01:57	1	5	1	0
 5447	2023-06-16 18:02:01	1	5	1	0
 9525	2023-06-16 18:02:05	1	5	1	0
 1153	2023-06-16 18:02:11	1	5	1	0
 1303	2023-06-16 18:02:17	1	5	1	0
 6615	2023-06-16 18:02:23	1	5	1	0
 8725	2023-06-16 18:02:29	1	5	1	0
  583	2023-06-16 18:02:35	1	5	1	0
 5114	2023-06-16 18:02:40	1	5	1	0
 9093	2023-06-16 18:02:45	1	0	1	0
 9093	2023-06-16 18:02:53	1	1	1	0
 1050	2023-06-16 18:03:05	1	5	1	0
 6721	2023-06-16 18:03:08	1	5	1	0
 6595	2023-06-16 18:03:15	1	5	1	0
 2256	2023-06-16 18:03:23	1	5	1	0
 1043	2023-06-16 18:03:29	1	5	1	0
  381	2023-06-16 18:03:35	1	5	1	0
 9522	2023-06-16 18:03:39	1	5	1	0
 3744	2023-06-16 18:03:44	1	5	1	0
