      386	2023-03-16 18:00:18	11	1	0	0
     6712	2023-03-16 18:00:24	11	1	0	0
     6715	2023-03-16 18:00:36	11	1	0	0
     9906	2023-03-16 18:00:41	11	1	0	0
     7961	2023-03-16 18:01:20	11	1	0	0
     8362	2023-03-16 18:01:28	11	1	0	0
     2508	2023-03-16 18:01:48	11	1	0	0
     2518	2023-03-16 18:01:53	11	1	0	0
     2548	2023-03-16 18:01:59	11	1	0	0
     2522	2023-03-16 18:02:12	11	1	0	0
     2522	2023-03-16 18:02:14	11	1	0	0
     6641	2023-03-16 18:02:16	11	1	0	0
     9878	2023-03-16 18:02:20	11	1	0	0
     7289	2023-03-16 18:02:28	11	1	0	0
      326	2023-03-16 18:02:39	11	1	0	0
      326	2023-03-16 18:02:41	11	1	0	0
     7022	2023-03-16 18:02:47	11	1	0	0
     2537	2023-03-16 18:02:51	11	1	0	0
     2537	2023-03-16 18:02:52	11	1	0	0
     8302	2023-03-16 18:03:04	11	1	0	0
     2507	2023-03-16 18:03:22	11	1	0	0
     9125	2023-03-16 18:03:34	11	1	0	0
     2517	2023-03-16 18:04:35	11	1	0	0
     7782	2023-03-16 18:04:48	11	1	0	0
     7782	2023-03-16 18:04:50	11	1	0	0
     7930	2023-03-16 18:08:00	11	1	0	0
     2508	2023-03-17 06:57:34	11	0	0	0
     2522	2023-03-17 07:04:36	11	0	0	0
     2522	2023-03-17 07:04:38	11	0	0	0
      326	2023-03-17 07:06:59	11	0	0	0
     8362	2023-03-17 07:07:08	11	0	0	0
     8302	2023-03-17 07:08:40	11	0	0	0
     2517	2023-03-17 07:12:24	11	0	0	0
     9906	2023-03-17 07:13:49	11	0	0	0
     7782	2023-03-17 07:18:30	11	0	0	0
      386	2023-03-17 07:25:01	11	0	0	0
     7961	2023-03-17 07:30:55	11	0	0	0
     7961	2023-03-17 07:30:56	11	0	0	0
     6641	2023-03-17 07:36:32	11	0	0	0
     2537	2023-03-17 07:37:42	11	0	0	0
     2537	2023-03-17 07:37:44	11	0	0	0
     7022	2023-03-17 07:40:12	11	0	0	0
     9125	2023-03-17 07:41:01	11	0	0	0
     7930	2023-03-17 07:44:23	11	0	0	0
     6715	2023-03-17 07:53:20	11	0	0	0
     2507	2023-03-17 08:12:28	11	0	0	0
      386	2023-03-17 18:00:30	11	1	0	0
     6712	2023-03-17 18:00:35	11	1	0	0
     6715	2023-03-17 18:01:01	11	1	0	0
     9906	2023-03-17 18:01:05	11	1	0	0
     2522	2023-03-17 18:01:09	11	1	0	0
     2522	2023-03-17 18:01:11	11	1	0	0
     7961	2023-03-17 18:01:14	11	1	0	0
     7961	2023-03-17 18:01:16	11	1	0	0
     8302	2023-03-17 18:01:42	11	1	0	0
     2508	2023-03-17 18:01:50	11	1	0	0
     2518	2023-03-17 18:01:55	11	1	0	0
     8362	2023-03-17 18:02:00	11	1	0	0
     2537	2023-03-17 18:02:16	11	1	0	0
     2537	2023-03-17 18:02:17	11	1	0	0
     7022	2023-03-17 18:02:23	11	1	0	0
     9878	2023-03-17 18:02:27	11	1	0	0
     6641	2023-03-17 18:02:52	11	5	0	0
     7289	2023-03-17 18:03:06	11	1	0	0
      326	2023-03-17 18:03:29	11	1	0	0
      326	2023-03-17 18:03:56	11	1	0	0
     2507	2023-03-17 18:04:19	11	1	0	0
     7930	2023-03-17 18:04:25	11	1	0	0
     7782	2023-03-17 18:04:39	11	1	0	0
     7782	2023-03-17 18:04:41	11	1	0	0
     2517	2023-03-17 18:05:06	11	1	0	0
     2508	2023-03-21 06:52:59	11	0	0	0
     8302	2023-03-21 07:05:13	11	0	0	0
     2522	2023-03-21 07:11:43	11	0	0	0
     2522	2023-03-21 07:11:45	11	0	0	0
     9906	2023-03-21 07:16:34	11	0	0	0
     7782	2023-03-21 07:24:39	11	0	0	0
     7782	2023-03-21 07:24:41	11	0	0	0
     8362	2023-03-21 07:27:22	11	0	0	0
     8362	2023-03-21 07:27:31	11	0	0	0
     7961	2023-03-21 07:29:42	11	0	0	0
     7961	2023-03-21 07:29:44	11	0	0	0
      326	2023-03-21 07:33:50	11	0	0	0
     2517	2023-03-21 07:33:58	11	0	0	0
     7022	2023-03-21 07:40:40	11	0	0	0
     6715	2023-03-21 07:40:46	11	0	0	0
     7930	2023-03-21 07:45:04	11	0	0	0
     2537	2023-03-21 07:46:36	11	0	0	0
     2507	2023-03-21 07:51:45	11	0	0	0
     9125	2023-03-21 07:56:49	11	0	0	0
     2518	2023-03-21 18:00:14	11	1	0	0
     7289	2023-03-21 18:00:21	11	1	0	0
     2508	2023-03-21 18:00:29	11	1	0	0
     8362	2023-03-21 18:00:36	11	1	0	0
     2537	2023-03-21 18:00:42	11	1	0	0
     2537	2023-03-21 18:00:44	11	1	0	0
     7022	2023-03-21 18:00:49	11	1	0	0
     9125	2023-03-21 18:01:27	11	1	0	0
     9906	2023-03-21 18:01:32	11	1	0	0
     7782	2023-03-21 18:01:36	11	1	0	0
     7782	2023-03-21 18:01:38	11	1	0	0
     6715	2023-03-21 18:01:46	11	1	0	0
     2517	2023-03-21 18:02:01	11	1	0	0
     2507	2023-03-21 18:02:04	11	1	0	0
     9878	2023-03-21 18:02:10	11	1	0	0
     8302	2023-03-21 18:02:29	11	1	0	0
     2522	2023-03-21 18:02:45	11	1	0	0
     2522	2023-03-21 18:02:47	11	1	0	0
     2548	2023-03-21 18:02:52	11	1	0	0
     7961	2023-03-21 18:03:01	11	1	0	0
     7961	2023-03-21 18:03:03	11	1	0	0
      326	2023-03-21 18:03:41	11	1	0	0
     7930	2023-03-21 18:05:32	11	1	0	0
     2508	2023-03-22 06:44:49	11	0	0	0
     8302	2023-03-22 07:00:43	11	0	0	0
      326	2023-03-22 07:13:19	11	0	0	0
     2522	2023-03-22 07:13:24	11	0	0	0
     2522	2023-03-22 07:13:26	11	0	0	0
     9906	2023-03-22 07:16:54	11	0	0	0
     2517	2023-03-22 07:23:39	11	0	0	0
     7782	2023-03-22 07:24:08	11	0	0	0
     7961	2023-03-22 07:24:13	11	0	0	0
     8362	2023-03-22 07:25:43	11	0	0	0
     2507	2023-03-22 07:25:50	11	0	0	0
     2537	2023-03-22 07:28:43	11	0	0	0
     2537	2023-03-22 07:28:45	11	0	0	0
     9125	2023-03-22 07:36:03	11	0	0	0
     7022	2023-03-22 07:41:53	11	0	0	0
     7930	2023-03-22 07:51:11	11	0	0	0
     6715	2023-03-22 07:55:37	11	0	0	0
     6715	2023-03-22 18:01:19	11	1	0	0
     6712	2023-03-22 18:01:24	11	1	0	0
     9906	2023-03-22 18:01:28	11	1	0	0
     6641	2023-03-22 18:01:32	11	1	0	0
     2522	2023-03-22 18:01:36	11	1	0	0
     2522	2023-03-22 18:01:38	11	1	0	0
     7961	2023-03-22 18:01:42	11	1	0	0
     9878	2023-03-22 18:01:47	11	1	0	0
     8302	2023-03-22 18:01:53	11	1	0	0
     2508	2023-03-22 18:02:43	11	1	0	0
     8362	2023-03-22 18:02:52	11	1	0	0
     2518	2023-03-22 18:02:58	11	1	0	0
     7930	2023-03-22 18:03:02	11	1	0	0
     2537	2023-03-22 18:03:06	11	1	0	0
     2537	2023-03-22 18:03:08	11	1	0	0
     7022	2023-03-22 18:03:12	11	1	0	0
     7782	2023-03-22 18:03:15	11	1	0	0
     7782	2023-03-22 18:03:17	11	1	0	0
      326	2023-03-22 18:03:20	11	1	0	0
     7289	2023-03-22 18:03:26	11	1	0	0
     2517	2023-03-22 18:03:31	11	1	0	0
     9125	2023-03-22 18:03:38	11	1	0	0
     2507	2023-03-22 18:03:44	11	1	0	0
     2522	2023-03-23 06:45:39	11	0	0	0
     2522	2023-03-23 06:45:41	11	0	0	0
     7961	2023-03-23 06:47:24	11	0	0	0
     2508	2023-03-23 06:49:58	11	0	0	0
     8302	2023-03-23 07:04:48	11	0	0	0
     2517	2023-03-23 07:14:33	11	0	0	0
     9906	2023-03-23 07:21:24	11	0	0	0
      386	2023-03-23 07:21:56	11	0	0	0
     8362	2023-03-23 07:22:35	11	0	0	0
     8362	2023-03-23 07:23:50	11	0	0	0
      326	2023-03-23 07:26:32	11	0	0	0
     7782	2023-03-23 07:27:00	11	0	0	0
     9125	2023-03-23 07:31:53	11	0	0	0
     2537	2023-03-23 07:31:57	11	0	0	0
     2537	2023-03-23 07:31:58	11	0	0	0
     7022	2023-03-23 07:37:07	11	0	0	0
     7930	2023-03-23 07:49:48	11	0	0	0
     2507	2023-03-23 07:57:02	11	0	0	0
     6715	2023-03-23 07:59:21	11	0	0	0
      386	2023-03-23 18:00:35	11	1	0	0
     6712	2023-03-23 18:00:39	11	1	0	0
     9906	2023-03-23 18:01:15	11	1	0	0
     7961	2023-03-23 18:01:34	11	1	0	0
     2508	2023-03-23 18:01:40	11	1	0	0
     2518	2023-03-23 18:01:45	11	1	0	0
     2522	2023-03-23 18:01:49	11	1	0	0
     2522	2023-03-23 18:01:51	11	1	0	0
     7022	2023-03-23 18:01:56	11	1	0	0
     2537	2023-03-23 18:01:59	11	1	0	0
     2537	2023-03-23 18:02:00	11	1	0	0
     8362	2023-03-23 18:02:05	11	1	0	0
     6641	2023-03-23 18:02:10	11	1	0	0
     7782	2023-03-23 18:02:14	11	1	0	0
     7782	2023-03-23 18:02:16	11	1	0	0
     6715	2023-03-23 18:02:21	11	1	0	0
     9878	2023-03-23 18:02:32	11	1	0	0
     2507	2023-03-23 18:02:42	11	1	0	0
