 7061	2024-06-03 05:30:56	1	0	1	0
 3114	2024-06-03 06:53:05	1	0	1	0
 2482	2024-06-03 06:53:36	1	0	1	0
 2272	2024-06-03 07:50:09	1	0	1	0
 3087	2024-06-03 07:50:38	1	0	1	0
 3253	2024-06-03 07:50:57	1	0	1	0
 6851	2024-06-03 07:53:15	1	0	1	0
 1532	2024-06-03 07:55:06	1	0	1	0
 6054	2024-06-03 07:55:29	1	0	1	0
 3138	2024-06-03 07:57:44	1	0	1	0
 5592	2024-06-03 08:36:01	1	0	1	0
 7061	2024-06-01 14:04:18	1	1	1	0
10167	2024-06-03 13:32:10	1	1	1	0
 2194	2024-06-03 16:01:07	1	1	1	0
 7061	2024-06-03 16:01:38	1	1	1	0
 3114	2024-06-03 17:05:06	1	0	1	0
 7318	2024-06-03 18:00:45	1	1	1	0
 7467	2024-06-03 18:01:27	1	1	1	0
 9956	2024-06-03 18:01:31	1	1	1	0
10177	2024-06-03 18:01:51	1	0	1	0
10211	2024-06-03 18:02:00	1	1	1	0
 6851	2024-06-03 18:02:14	1	1	1	0
10004	2024-06-03 18:02:22	1	1	1	0
 6054	2024-06-03 18:02:36	1	1	1	0
 6145	2024-06-03 18:03:06	1	1	1	0
 3087	2024-06-03 18:03:22	1	1	1	0
 6004	2024-06-03 18:04:12	1	1	1	0
 4789	2024-06-03 18:04:17	1	1	1	0
 9240	2024-06-03 18:04:52	1	1	1	0
 2272	2024-06-03 18:18:09	1	1	1	0
 3138	2024-06-03 18:25:18	1	1	1	0
 1532	2024-06-03 18:31:51	1	1	1	0
 8343	2024-06-03 19:03:10	1	0	1	0
 8343	2024-06-03 19:03:17	1	1	1	0
 9582	2024-06-03 19:03:21	1	1	1	0
 7499	2024-06-03 19:03:28	1	1	1	0
 2152	2024-06-03 19:03:32	1	1	1	0
 7061	2024-06-04 05:52:51	1	0	1	0
 3114	2024-06-04 06:50:30	1	0	1	0
 2482	2024-06-04 06:50:33	1	0	1	0
 2272	2024-06-04 07:47:40	1	0	1	0
 6054	2024-06-04 07:56:34	1	0	1	0
 3253	2024-06-04 07:58:10	1	0	1	0
 3087	2024-06-04 07:58:19	1	0	1	0
 6851	2024-06-04 08:00:24	1	0	1	0
 3138	2024-06-04 08:00:46	1	0	1	0
 1532	2024-06-04 08:02:19	1	0	1	0
 7061	2024-06-04 16:01:01	1	1	1	0
 2194	2024-06-04 16:01:05	1	1	1	0
 7467	2024-06-04 16:01:18	1	0	1	0
 2482	2024-06-04 17:07:15	1	0	1	0
 3114	2024-06-04 17:07:51	1	1	1	0
 2152	2024-06-04 17:09:59	1	1	1	0
 7318	2024-06-04 18:01:02	1	1	1	0
 9686	2024-06-04 18:01:07	1	1	1	0
 7770	2024-06-04 18:01:10	1	1	1	0
 9956	2024-06-04 18:01:19	1	0	1	0
 9956	2024-06-04 18:01:27	1	1	1	0
 6851	2024-06-04 18:01:32	1	1	1	0
10177	2024-06-04 18:01:37	1	1	1	0
10004	2024-06-04 18:01:44	1	1	1	0
10211	2024-06-04 18:01:58	1	0	1	0
10167	2024-06-04 18:02:01	1	0	1	0
 3087	2024-06-04 18:02:12	1	1	1	0
 7499	2024-06-04 18:02:22	1	1	1	0
 9240	2024-06-04 18:02:38	1	1	1	0
 6145	2024-06-04 18:02:44	1	1	1	0
 6004	2024-06-04 18:03:03	1	1	1	0
 6054	2024-06-04 18:03:16	1	1	1	0
 9046	2024-06-04 18:03:35	1	1	1	0
 3138	2024-06-04 18:08:21	1	1	1	0
 2272	2024-06-04 18:19:22	1	1	1	0
 8343	2024-06-04 19:05:46	1	1	1	0
 1532	2024-06-04 19:17:20	1	1	1	0
 4789	2024-06-04 20:01:46	1	1	1	0
 7061	2024-06-05 05:51:04	1	0	1	0
 3114	2024-06-05 07:02:15	1	0	1	0
 2482	2024-06-05 07:03:23	1	0	1	0
 6054	2024-06-05 07:54:21	1	0	1	0
 2272	2024-06-05 07:54:51	1	0	1	0
 3087	2024-06-05 07:56:38	1	0	1	0
 3253	2024-06-05 07:57:06	1	0	1	0
 3138	2024-06-05 07:59:06	1	0	1	0
 6851	2024-06-05 08:00:06	1	0	1	0
 9582	2024-06-04 13:32:17	1	1	1	0
 7061	2024-06-05 16:00:20	1	1	1	0
 2194	2024-06-05 16:00:23	1	1	1	0
 7467	2024-06-05 16:00:45	1	1	1	0
 2482	2024-06-05 17:06:29	1	0	1	0
 3114	2024-06-05 17:06:36	1	0	1	0
 2152	2024-06-05 17:07:44	1	1	1	0
 7318	2024-06-05 18:00:55	1	1	1	0
 9956	2024-06-05 18:01:12	1	1	1	0
10167	2024-06-05 18:01:19	1	1	1	0
10177	2024-06-05 18:01:23	1	1	1	0
10211	2024-06-05 18:01:29	1	1	1	0
 6054	2024-06-05 18:01:44	1	1	1	0
 9582	2024-06-05 18:01:52	1	1	1	0
 7499	2024-06-05 18:02:00	1	1	1	0
 6004	2024-06-05 18:02:33	1	1	1	0
10004	2024-06-05 18:02:44	1	1	1	0
 6851	2024-06-05 18:04:07	1	1	1	0
 6145	2024-06-05 18:06:38	1	1	1	0
 2272	2024-06-05 18:09:59	1	1	1	0
 3087	2024-06-05 18:10:37	1	1	1	0
 3138	2024-06-05 18:11:20	1	1	1	0
 4789	2024-06-05 19:01:56	1	1	1	0
 3412	2024-06-05 19:03:22	1	1	1	0
 3412	2024-06-05 19:03:24	1	1	1	0
 9240	2024-06-05 19:03:56	1	1	1	0
 7061	2024-06-06 05:38:17	1	0	1	0
 7467	2024-06-06 05:51:58	1	0	1	0
 2194	2024-06-06 05:54:33	1	0	1	0
 3114	2024-06-06 06:56:39	1	0	1	0
 2482	2024-06-06 06:56:42	1	0	1	0
 2272	2024-06-06 07:42:01	1	0	1	0
 3138	2024-06-06 07:52:43	1	0	1	0
 6851	2024-06-06 07:54:55	1	0	1	0
 6054	2024-06-06 07:55:09	1	0	1	0
 1532	2024-06-06 07:59:11	1	0	1	0
 3087	2024-06-06 07:59:28	1	0	1	0
 3253	2024-06-06 07:59:36	1	0	1	0
 7061	2024-06-06 16:00:17	1	1	1	0
 2194	2024-06-06 16:00:44	1	1	1	0
 7467	2024-06-06 16:01:42	1	1	1	0
 9240	2024-06-06 16:01:47	1	1	1	0
 2152	2024-06-06 17:01:40	1	1	1	0
 9582	2024-06-06 17:01:43	1	1	1	0
 3114	2024-06-06 17:04:45	1	1	1	0
 2482	2024-06-06 17:04:48	1	1	1	0
 9956	2024-06-06 18:01:45	1	1	1	0
10004	2024-06-06 18:01:50	1	1	1	0
10177	2024-06-06 18:01:55	1	1	1	0
10211	2024-06-06 18:02:00	1	1	1	0
 7236	2024-06-06 18:02:03	1	1	1	0
 6054	2024-06-06 18:02:10	1	1	1	0
 6851	2024-06-06 18:02:22	1	1	1	0
10167	2024-06-06 18:02:27	1	1	1	0
 6004	2024-06-06 18:02:38	1	1	1	0
 7499	2024-06-06 18:02:44	1	1	1	0
 3087	2024-06-06 18:02:59	1	1	1	0
 5490	2024-06-06 18:03:05	1	1	1	0
 6145	2024-06-06 18:04:56	1	1	1	0
 9046	2024-06-06 18:06:40	1	1	1	0
 3138	2024-06-06 18:08:17	1	1	1	0
 2272	2024-06-06 18:13:47	1	1	1	0
 1532	2024-06-06 20:20:59	1	1	1	0
 7061	2024-06-07 05:44:54	1	0	1	0
 7467	2024-06-07 05:55:27	1	0	1	0
 3114	2024-06-07 07:00:36	1	0	1	0
 2482	2024-06-07 07:03:11	1	0	1	0
 2272	2024-06-07 07:56:20	1	0	1	0
10167	2024-06-07 07:56:32	1	0	1	0
 6851	2024-06-07 07:56:59	1	0	1	0
 6054	2024-06-07 07:58:21	1	0	1	0
 1532	2024-06-07 07:59:19	1	0	1	0
 3138	2024-06-07 08:00:09	1	0	1	0
 3087	2024-06-07 08:00:59	1	0	1	0
 3253	2024-06-07 08:01:04	1	0	1	0
 7061	2024-06-07 16:00:36	1	1	1	0
 7467	2024-06-07 16:00:48	1	1	1	0
 2194	2024-06-07 16:01:34	1	1	1	0
 9240	2024-06-07 16:02:13	1	1	1	0
 3114	2024-06-07 17:06:37	1	0	1	0
 2482	2024-06-07 17:06:39	1	0	1	0
 9956	2024-06-07 18:00:55	1	1	1	0
10177	2024-06-07 18:00:59	1	1	1	0
10211	2024-06-07 18:01:04	1	1	1	0
 3087	2024-06-07 18:01:25	1	1	1	0
10167	2024-06-07 18:01:30	1	1	1	0
 2152	2024-06-07 18:01:35	1	1	1	0
 7499	2024-06-07 18:01:42	1	1	1	0
 9046	2024-06-07 18:01:45	1	1	1	0
10004	2024-06-07 18:01:51	1	1	1	0
 6851	2024-06-07 18:01:55	1	1	1	0
 3138	2024-06-07 18:03:09	1	1	1	0
 6054	2024-06-07 18:03:13	1	1	1	0
 6145	2024-06-07 18:04:26	1	1	1	0
